Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
윤관석,이학영,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤호중,이학영,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이춘석,이학영,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이학영,조정식,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
이학영,최운열,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
이학영,허윤정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
강훈식,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
김영주,백혜련,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박광온,백혜련,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박범계,백혜련,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박주민,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
백혜련,안호영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
백혜련,이재정,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
백혜련,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,여,남,Representative,Co-Sponsor
백혜련,정성호,더불어민주당,더불어민주당,초선,3선,지역구,지역구,여,남,Representative,Co-Sponsor
백혜련,허윤정,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
강훈식,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
김영주,백혜련,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박광온,백혜련,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박범계,백혜련,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박주민,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
백혜련,안호영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
백혜련,이재정,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
백혜련,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,여,남,Representative,Co-Sponsor
백혜련,정성호,더불어민주당,더불어민주당,초선,3선,지역구,지역구,여,남,Representative,Co-Sponsor
백혜련,허윤정,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
강병원,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
기동민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김상희,한정애,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김정우,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김종민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
박경미,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
박홍근,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
손금주,한정애,국민의당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤준호,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
제윤경,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
진선미,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
한정애,허윤정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
강병원,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
기동민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김상희,한정애,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김정우,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김종민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
박경미,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
박홍근,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
손금주,한정애,국민의당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤준호,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
제윤경,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
진선미,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
한정애,허윤정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
강병원,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
기동민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김상희,한정애,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김정우,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김종민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
박경미,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
박홍근,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
손금주,한정애,국민의당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤준호,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
제윤경,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
진선미,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
한정애,허윤정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
강병원,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
기동민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김상희,한정애,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김정우,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김종민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
박경미,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
박홍근,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
손금주,한정애,국민의당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤준호,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
제윤경,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
한정애,허윤정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
강병원,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
기동민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김상희,한정애,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김정우,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김종민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
박경미,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
박홍근,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
손금주,한정애,국민의당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤준호,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
제윤경,한정애,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
진선미,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
한정애,허윤정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
강병원,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
기동민,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김상희,한정애,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
