Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
김용태,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김종양,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김상욱,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박준태,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
강대식,백종헌,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
서천호,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김예지,백종헌,국민의힘,국민의힘,재선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
진종오,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
곽규택,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박정하,백종헌,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정희용,백종헌,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이헌승,백종헌,국민의힘,국민의힘,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박충권,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
김용태,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김상욱,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박준태,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
권영세,김소희,국민의힘,국민의힘,5선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김형동,김소희,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
우재준,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이헌승,김소희,국민의힘,국민의힘,4선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김선교,김소희,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
장동혁,김소희,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이종배,김소희,국민의힘,국민의힘,4선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
구자근,김소희,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
안상훈,김소희,국민의힘,국민의힘,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
김예지,김소희,국민의힘,국민의힘,재선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
서범수,김소희,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
정연욱,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김대식,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
주진우,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
한지아,김소희,국민의힘,국민의힘,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
신동욱,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박수민,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김상훈,김소희,국민의힘,국민의힘,4선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
조정훈,김소희,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
서지영,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
복기왕,정일영,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강준현,정일영,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
허성무,정일영,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박희승,정일영,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박상혁,정일영,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
허종식,정일영,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
한민수,정일영,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박정현,정일영,더불어민주당,더불어민주당,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
이기헌,정일영,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
노종면,정일영,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
유용원,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
서천호,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
조경태,백종헌,국민의힘,국민의힘,6선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김예지,백종헌,국민의힘,국민의힘,재선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
진종오,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
정성국,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
곽규택,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박정하,백종헌,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정희용,백종헌,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이헌승,백종헌,국민의힘,국민의힘,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김용태,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김상욱,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박준태,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
서일준,안상훈,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김기현,안상훈,국민의힘,국민의힘,5선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
고동진,안상훈,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
서지영,안상훈,국민의힘,국민의힘,초선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
강대식,안상훈,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
백종헌,안상훈,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김대식,안상훈,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
이인선,안상훈,국민의힘,국민의힘,재선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
최보윤,안상훈,국민의힘,국민의힘,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
박성훈,안상훈,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
박성민,안상훈,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
유용원,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
서천호,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박성훈,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
조경태,백종헌,국민의힘,국민의힘,6선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김예지,백종헌,국민의힘,국민의힘,재선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
진종오,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
정성국,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박정하,백종헌,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정희용,백종헌,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이헌승,백종헌,국민의힘,국민의힘,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김용태,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김상욱,백종헌,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박준태,백종헌,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
엄태영,김정재,국민의힘,국민의힘,재선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
권영진,김정재,국민의힘,국민의힘,재선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
서범수,김정재,국민의힘,국민의힘,재선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
박충권,김정재,국민의힘,국민의힘,초선,3선,비례대표,지역구,남,여,Co-Sponsor,Representative
유영하,김정재,국민의힘,국민의힘,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
조지연,김정재,국민의힘,국민의힘,초선,3선,지역구,지역구,여,여,Co-Sponsor,Representative
김석기,김정재,국민의힘,국민의힘,3선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
권영세,김정재,국민의힘,국민의힘,5선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
김성원,김정재,국민의힘,국민의힘,3선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
정성국,김용태,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
강선영,김용태,국민의힘,국민의힘,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
김대식,김용태,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
한기호,김용태,국민의힘,국민의힘,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김건,김용태,국민의힘,국민의힘,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
박정하,김용태,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
서천호,김용태,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이종배,김용태,국민의힘,국민의힘,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
송석준,김용태,국민의힘,국민의힘,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
조은희,김용태,국민의힘,국민의힘,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
유용원,김용태,국민의힘,국민의힘,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
서지영,김용태,국민의힘,국민의힘,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
백종헌,김용태,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
전진숙,김한규,더불어민주당,더불어민주당,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
임미애,김한규,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
문대림,김한규,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김용만,김한규,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
백혜련,김한규,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
양부남,김한규,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
장철민,김한규,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이연희,김한규,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
한준호,김한규,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김남희,김한규,더불어민주당,더불어민주당,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
김윤,김한규,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
위성곤,김한규,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
백승아,김한규,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
정성호,이정문,더불어민주당,더불어민주당,5선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
조승래,이정문,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강준현,이정문,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
전현희,이정문,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
문진석,이정문,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이상식,이정문,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이연희,이정문,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
문금주,이정문,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이병진,이정문,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
어기구,이정문,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박성훈,김승수,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강선영,김승수,국민의힘,국민의힘,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
김희정,김승수,국민의힘,국민의힘,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
박성민,김승수,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
조승환,김승수,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
서지영,김승수,국민의힘,국민의힘,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
박준태,김승수,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
조배숙,김승수,국민의힘,국민의힘,5선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
이인선,김승수,국민의힘,국민의힘,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
강대식,김승수,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이기헌,박범계,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
황정아,박범계,더불어민주당,더불어민주당,초선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
채현일,박범계,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
서미화,박범계,더불어민주당,더불어민주당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
조승래,박범계,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박정현,박범계,더불어민주당,더불어민주당,초선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
허영,박범계,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
장철민,박범계,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
추미애,박범계,더불어민주당,더불어민주당,6선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
황운하,박범계,조국혁신당,더불어민주당,재선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
강득구,박범계,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
강준현,박범계,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
장종태,박범계,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
이기헌,문진석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
천준호,문진석,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
한정애,문진석,더불어민주당,더불어민주당,4선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
장종태,문진석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이연희,문진석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
양문석,문진석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김문수,문진석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
진성준,문진석,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강훈식,문진석,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박성민,박정하,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
주진우,박정하,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
진종오,박정하,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
한지아,박정하,국민의힘,국민의힘,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
김위상,박정하,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
정연욱,박정하,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
조은희,박정하,국민의힘,국민의힘,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
최은석,박정하,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이인선,박정하,국민의힘,국민의힘,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
김승수,박정하,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박대출,박정하,국민의힘,국민의힘,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이해식,박주민,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이건태,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이병진,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김윤덕,박주민,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
백혜련,박주민,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
장종태,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이기헌,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
황정아,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
오세희,박주민,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
최수진,김승수,국민의힘,국민의힘,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
우재준,김승수,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김소희,김승수,국민의힘,국민의힘,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
송언석,김승수,국민의힘,국민의힘,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
주진우,김승수,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박충권,김승수,국민의힘,국민의힘,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
임이자,김승수,국민의힘,국민의힘,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
김상훈,김승수,국민의힘,국민의힘,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김예지,김승수,국민의힘,국민의힘,재선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
이달희,김승수,국민의힘,국민의힘,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
한기호,김승수,국민의힘,국민의힘,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박성민,김승수,국민의힘,국민의힘,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
조승환,김승수,국민의힘,국민의힘,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
서지영,김승수,국민의힘,국민의힘,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
강선영,박충권,국민의힘,국민의힘,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
김성원,박충권,국민의힘,국민의힘,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
정동만,박충권,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
조정훈,박충권,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김건,박충권,국민의힘,국민의힘,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
유상범,박충권,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
신성범,박충권,국민의힘,국민의힘,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김승수,박충권,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김기현,박충권,국민의힘,국민의힘,5선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김상욱,박충권,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
최보윤,박충권,국민의힘,국민의힘,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
최은석,박충권,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김용태,박충권,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
송재봉,김우영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김성환,김우영,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김문수,김우영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김남희,김우영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
임미애,김우영,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
정동영,김우영,더불어민주당,더불어민주당,5선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
염태영,김우영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
양문석,김우영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
차지호,김우영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김윤,김우영,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
김남근,김우영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
윤종군,김우영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김남근,강훈식,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
강준현,강훈식,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김한규,강훈식,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이인영,강훈식,더불어민주당,더불어민주당,5선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
조승래,강훈식,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이기헌,강훈식,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김병기,강훈식,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
천준호,강훈식,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
민병덕,강훈식,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박덕흠,김성원,국민의힘,국민의힘,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
고동진,김성원,국민의힘,국민의힘,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김태호,김성원,국민의힘,국민의힘,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
최수진,김성원,국민의힘,국민의힘,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
김선교,김성원,국민의힘,국민의힘,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
임이자,김성원,국민의힘,국민의힘,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김소희,김성원,국민의힘,국민의힘,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
박충권,김성원,국민의힘,국민의힘,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
정희용,김성원,국민의힘,국민의힘,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김종양,김성원,국민의힘,국민의힘,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이종배,김성원,국민의힘,국민의힘,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
최은석,김성원,국민의힘,국민의힘,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
안철수,김성원,국민의힘,국민의힘,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
조승환,김성원,국민의힘,국민의힘,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김용태,김성원,국민의힘,국민의힘,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이해식,김영호,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
강경숙,김영호,조국혁신당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
최민희,김영호,더불어민주당,더불어민주당,재선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
송재봉,김영호,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박희승,김영호,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
문정복,김영호,더불어민주당,더불어민주당,재선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김문수,김영호,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김성환,김영호,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
한민수,김영호,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박지원,김영호,더불어민주당,더불어민주당,5선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
안태준,김영호,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
강득구,김영호,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,김영호,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
한병도,이춘석,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
윤준병,이춘석,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
장철민,이춘석,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김윤덕,이춘석,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
정준호,이춘석,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
정동영,이춘석,더불어민주당,더불어민주당,5선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
이연희,이춘석,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,이춘석,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
